Post-RPSBLAST Processing Utility v0.5.1
End processing Query U00096.3_2848_#_3043312_#_3043623_#_-1_#_ID=1_2848;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.442
End processing Query U00096.3_2849_#_3043668_#_3045101_#_1_#_ID=1_2849;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.509
End processing Query U00096.3_2850_#_3045158_#_3045901_#_-1_#_ID=1_2850;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.550
End processing Query U00096.3_2851_#_3046168_#_3049041_#_-1_#_ID=1_2851;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.559
RPSBlast session 5 done...
RPSBlast session 5 start...
Calculating....
End processing Query U00096.3_2852_#_3049160_#_3049549_#_-1_#_ID=1_2852;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.526
End processing Query U00096.3_2853_#_3049573_#_3050667_#_-1_#_ID=1_2853;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.545
End processing Query U00096.3_2854_#_3051115_#_3052317_#_-1_#_ID=1_2854;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.549
End processing Query U00096.3_2855_#_3052340_#_3053518_#_-1_#_ID=1_2855;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.595
End processing Query U00096.3_2856_#_3053515_#_3054840_#_-1_#_ID=1_2856;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.535
End processing Query U00096.3_2857_#_3054866_#_3055444_#_-1_#_ID=1_2857;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.511
End processing Query U00096.3_2858_#_3055612_#_3055941_#_1_#_ID=1_2858;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.467
End processing Query U00096.3_2859_#_3056187_#_3056789_#_1_#_ID=1_2859;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.514
End processing Query U00096.3_2860_#_3057178_#_3058410_#_-1_#_ID=1_2860;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.529
End processing Query U00096.3_2861_#_3058666_#_3059325_#_-1_#_ID=1_2861;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.520
End processing Query U00096.3_2862_#_3059381_#_3059611_#_-1_#_ID=1_2862;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.545
End processing Query U00096.3_2863_#_3059753_#_3060646_#_1_#_ID=1_2863;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.544
End processing Query U00096.3_2864_#_3060850_#_3062994_#_1_#_ID=1_2864;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.550
End processing Query U00096.3_2865_#_3062987_#_3063982_#_1_#_ID=1_2865;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.539
End processing Query U00096.3_2866_#_3063993_#_3064778_#_1_#_ID=1_2866;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.494
End processing Query U00096.3_2867_#_3064802_#_3066280_#_1_#_ID=1_2867;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.531
End processing Query U00096.3_2868_#_3066277_#_3067173_#_-1_#_ID=1_2868;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.448
End processing Query U00096.3_2869_#_3067340_#_3068080_#_-1_#_ID=1_2869;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.528
End processing Query U00096.3_2870_#_3068173_#_3068808_#_-1_#_ID=1_2870;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.508
End processing Query U00096.3_2871_#_3068947_#_3069807_#_-1_#_ID=1_2871;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.498
End processing Query U00096.3_2872_#_3070165_#_3071244_#_-1_#_ID=1_2872;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.511
End processing Query U00096.3_2873_#_3071459_#_3072622_#_-1_#_ID=1_2873;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.524
End processing Query U00096.3_2874_#_3072672_#_3073691_#_-1_#_ID=1_2874;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.514
End processing Query U00096.3_2875_#_3073976_#_3074689_#_-1_#_ID=1_2875;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.503
End processing Query U00096.3_2876_#_3074686_#_3075195_#_-1_#_ID=1_2876;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.478
End processing Query U00096.3_2877_#_3075217_#_3076182_#_-1_#_ID=1_2877;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.567
End processing Query U00096.3_2878_#_3076179_#_3077456_#_-1_#_ID=1_2878;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.509
End processing Query U00096.3_2879_#_3077471_#_3078859_#_-1_#_ID=1_2879;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.497
End processing Query U00096.3_2880_#_3078887_#_3079330_#_-1_#_ID=1_2880;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.421
End processing Query U00096.3_2881_#_3079644_#_3081635_#_-1_#_ID=1_2881;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.557
End processing Query U00096.3_2882_#_3081913_#_3082671_#_1_#_ID=1_2882;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.515
End processing Query U00096.3_2883_#_3082877_#_3083797_#_-1_#_ID=1_2883;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.547
RPSBlast session 6 done...
RPSBlast session 6 start...
Calculating....
End processing Query U00096.3_2884_#_3083935_#_3085911_#_-1_#_ID=1_2884;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.543
End processing Query U00096.3_2885_#_3086399_#_3086650_#_-1_#_ID=1_2885;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.429
End processing Query U00096.3_2886_#_3086706_#_3087860_#_1_#_ID=1_2886;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.532
End processing Query U00096.3_2887_#_3088284_#_3089678_#_1_#_ID=1_2887;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.531
End processing Query U00096.3_2888_#_3089797_#_3090252_#_1_#_ID=1_2888;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.555
End processing Query U00096.3_2889_#_3090347_#_3091054_#_1_#_ID=1_2889;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.548
End processing Query U00096.3_2890_#_3091134_#_3091865_#_1_#_ID=1_2890;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.531
End processing Query U00096.3_2891_#_3091878_#_3092828_#_1_#_ID=1_2891;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.534
End processing Query U00096.3_2892_#_3092865_#_3093500_#_1_#_ID=1_2892;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.511
End processing Query U00096.3_2893_#_3093500_#_3093916_#_1_#_ID=1_2893;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.530
End processing Query U00096.3_2894_#_3094100_#_3095080_#_-1_#_ID=1_2894;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555
End processing Query U00096.3_2895_#_3095098_#_3095802_#_1_#_ID=1_2895;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.513
End processing Query U00096.3_2896_#_3095820_#_3096386_#_1_#_ID=1_2896;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.513
End processing Query U00096.3_2897_#_3096383_#_3096673_#_1_#_ID=1_2897;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.478
End processing Query U00096.3_2898_#_3096681_#_3097274_#_1_#_ID=1_2898;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.556
End processing Query U00096.3_2899_#_3097267_#_3098403_#_1_#_ID=1_2899;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.532
End processing Query U00096.3_2900_#_3098558_#_3099565_#_-1_#_ID=1_2900;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.446
End processing Query U00096.3_2901_#_3099682_#_3100728_#_-1_#_ID=1_2901;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.525
End processing Query U00096.3_2902_#_3100904_#_3101623_#_-1_#_ID=1_2902;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.526
End processing Query U00096.3_2903_#_3101807_#_3102133_#_-1_#_ID=1_2903;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.483
End processing Query U00096.3_2904_#_3102133_#_3102852_#_-1_#_ID=1_2904;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.526
End processing Query U00096.3_2905_#_3103013_#_3104065_#_1_#_ID=1_2905;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.552
End processing Query U00096.3_2906_#_3104093_#_3104368_#_1_#_ID=1_2906;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.475
End processing Query U00096.3_2907_#_3104433_#_3105512_#_1_#_ID=1_2907;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.511
End processing Query U00096.3_2908_#_3105714_#_3106970_#_1_#_ID=1_2908;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.497
End processing Query U00096.3_2909_#_3107020_#_3109155_#_-1_#_ID=1_2909;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.522
End processing Query U00096.3_2910_#_3109553_#_3110260_#_1_#_ID=1_2910;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.517
End processing Query U00096.3_2911_#_3110590_#_3111126_#_-1_#_ID=1_2911;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.531
End processing Query U00096.3_2912_#_3111128_#_3111970_#_-1_#_ID=1_2912;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575
End processing Query U00096.3_2913_#_3112054_#_3112908_#_-1_#_ID=1_2913;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.511
End processing Query U00096.3_2914_#_3113067_#_3113477_#_-1_#_ID=1_2914;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.443
End processing Query U00096.3_2915_#_3113543_#_3114352_#_-1_#_ID=1_2915;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.520
End processing Query U00096.3_2916_#_3114550_#_3119112_#_-1_#_ID=1_2916;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.520
RPSBlast session 7 done...
RPSBlast session 7 start...
Calculating....
End processing Query U00096.3_2917_#_3119597_#_3121279_#_-1_#_ID=1_2917;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.534
End processing Query U00096.3_2918_#_3121634_#_3123805_#_-1_#_ID=1_2918;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.535
End processing Query U00096.3_2919_#_3123827_#_3124231_#_-1_#_ID=1_2919;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.546
End processing Query U00096.3_2920_#_3124236_#_3125459_#_-1_#_ID=1_2920;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.556
End processing Query U00096.3_2921_#_3125470_#_3126522_#_-1_#_ID=1_2921;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576
End processing Query U00096.3_2922_#_3126522_#_3128021_#_-1_#_ID=1_2922;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.567
End processing Query U00096.3_2923_#_3128272_#_3129036_#_1_#_ID=1_2923;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.550
End processing Query U00096.3_2924_#_3129043_#_3130179_#_-1_#_ID=1_2924;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.507
End processing Query U00096.3_2925_#_3130214_#_3131194_#_1_#_ID=1_2925;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.550
End processing Query U00096.3_2926_#_3131341_#_3132408_#_-1_#_ID=1_2926;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.528
End processing Query U00096.3_2927_#_3132454_#_3133212_#_-1_#_ID=1_2927;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.535
End processing Query U00096.3_2928_#_3133244_#_3133942_#_-1_#_ID=1_2928;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.504
End processing Query U00096.3_2929_#_3134131_#_3134823_#_1_#_ID=1_2929;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.475
End processing Query U00096.3_2930_#_3134872_#_3136371_#_-1_#_ID=1_2930;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.519
End processing Query U00096.3_2931_#_3136663_#_3138522_#_-1_#_ID=1_2931;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.525
End processing Query U00096.3_2932_#_3138727_#_3139593_#_1_#_ID=1_2932;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.534
End processing Query U00096.3_2933_#_3139716_#_3139964_#_-1_#_ID=1_2933;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514
End processing Query U00096.3_2934_#_3139977_#_3140318_#_-1_#_ID=1_2934;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.550
End processing Query U00096.3_2935_#_3140311_#_3140799_#_-1_#_ID=1_2935;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.544
End processing Query U00096.3_2936_#_3140792_#_3141286_#_-1_#_ID=1_2936;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.545
End processing Query U00096.3_2937_#_3141286_#_3142989_#_-1_#_ID=1_2937;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.530
End processing Query U00096.3_2938_#_3142986_#_3144164_#_-1_#_ID=1_2938;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.541
End processing Query U00096.3_2939_#_3144154_#_3145140_#_-1_#_ID=1_2939;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.546
End processing Query U00096.3_2940_#_3145143_#_3146261_#_-1_#_ID=1_2940;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.543
End processing Query U00096.3_2941_#_3146450_#_3146737_#_-1_#_ID=1_2941;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.462
End processing Query U00096.3_2942_#_3146856_#_3147266_#_-1_#_ID=1_2942;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.518
End processing Query U00096.3_2943_#_3147266_#_3147619_#_-1_#_ID=1_2943;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.528
End processing Query U00096.3_2944_#_3147597_#_3147740_#_-1_#_ID=1_2944;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.514
End processing Query U00096.3_2945_#_3147897_#_3148937_#_1_#_ID=1_2945;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.521
End processing Query U00096.3_2946_#_3148977_#_3149471_#_-1_#_ID=1_2946;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.475
End processing Query U00096.3_2947_#_3149662_#_3150546_#_1_#_ID=1_2947;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.544
End processing Query U00096.3_2948_#_3150818_#_3151243_#_-1_#_ID=1_2948;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.505
End processing Query U00096.3_2949_#_3151250_#_3151984_#_-1_#_ID=1_2949;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.531
End processing Query U00096.3_2950_#_3152236_#_3153423_#_1_#_ID=1_2950;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.510
RPSBlast session 8 done...
RPSBlast session 8 start...
Calculating....
End processing Query U00096.3_2951_#_3153563_#_3154222_#_1_#_ID=1_2951;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.511
End processing Query U00096.3_2952_#_3154262_#_3155218_#_-1_#_ID=1_2952;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.505
End processing Query U00096.3_2953_#_3155355_#_3156518_#_1_#_ID=1_2953;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.546
End processing Query U00096.3_2954_#_3156623_#_3157450_#_1_#_ID=1_2954;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.513
End processing Query U00096.3_2955_#_3157650_#_3158576_#_1_#_ID=1_2955;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.474
End processing Query U00096.3_2956_#_3158627_#_3158884_#_1_#_ID=1_2956;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.484
End processing Query U00096.3_2957_#_3158927_#_3161146_#_-1_#_ID=1_2957;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.545
End processing Query U00096.3_2958_#_3161257_#_3162669_#_-1_#_ID=1_2958;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.563
End processing Query U00096.3_2959_#_3162744_#_3163481_#_-1_#_ID=1_2959;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.495
End processing Query U00096.3_2960_#_3163715_#_3165973_#_-1_#_ID=1_2960;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.546
End processing Query U00096.3_2961_#_3166111_#_3167718_#_-1_#_ID=1_2961;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.524
End processing Query U00096.3_2962_#_3167851_#_3168246_#_-1_#_ID=1_2962;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.419
End processing Query U00096.3_2963_#_3168248_#_3168544_#_-1_#_ID=1_2963;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.397
End processing Query U00096.3_2964_#_3168749_#_3169231_#_-1_#_ID=1_2964;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.528
End processing Query U00096.3_2965_#_3169284_#_3169676_#_-1_#_ID=1_2965;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.517
End processing Query U00096.3_2966_#_3169828_#_3170487_#_1_#_ID=1_2966;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.517
End processing Query U00096.3_2967_#_3170484_#_3171833_#_1_#_ID=1_2967;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.530
End processing Query U00096.3_2968_#_3172530_#_3173111_#_1_#_ID=1_2968;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.505
End processing Query U00096.3_2969_#_3173142_#_3173456_#_1_#_ID=1_2969;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.505
End processing Query U00096.3_2970_#_3173504_#_3175396_#_-1_#_ID=1_2970;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.537
End processing Query U00096.3_2971_#_3175425_#_3176006_#_-1_#_ID=1_2971;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.538
End processing Query U00096.3_2972_#_3176006_#_3176833_#_-1_#_ID=1_2972;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.564
End processing Query U00096.3_2973_#_3176858_#_3177280_#_-1_#_ID=1_2973;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.482
End processing Query U00096.3_2974_#_3177281_#_3177910_#_-1_#_ID=1_2974;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.508
End processing Query U00096.3_2975_#_3178115_#_3179596_#_1_#_ID=1_2975;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.513
End processing Query U00096.3_2976_#_3179744_#_3180415_#_1_#_ID=1_2976;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.561
End processing Query U00096.3_2977_#_3180421_#_3181581_#_1_#_ID=1_2977;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.501
End processing Query U00096.3_2978_#_3181619_#_3182434_#_-1_#_ID=1_2978;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.533
End processing Query U00096.3_2979_#_3182550_#_3183323_#_1_#_ID=1_2979;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.531
End processing Query U00096.3_2980_#_3183381_#_3183551_#_-1_#_ID=1_2980;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.462
End processing Query U00096.3_2981_#_3183813_#_3184466_#_-1_#_ID=1_2981;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.518
End processing Query U00096.3_2982_#_3184840_#_3185130_#_1_#_ID=1_2982;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.495
End processing Query U00096.3_2983_#_3185414_#_3185965_#_1_#_ID=1_2983;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.437
End processing Query U00096.3_2984_#_3186187_#_3186552_#_1_#_ID=1_2984;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.530
End processing Query U00096.3_2985_#_3186510_#_3187415_#_1_#_ID=1_2985;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.551
End processing Query U00096.3_2986_#_3187400_#_3189865_#_1_#_ID=1_2986;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.422
RPSBlast session 9 done...
RPSBlast session 9 start...
Calculating....
End processing Query U00096.3_2987_#_3189881_#_3190630_#_1_#_ID=1_2987;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.387
End processing Query U00096.3_2988_#_3190632_#_3191696_#_1_#_ID=1_2988;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.399
End processing Query U00096.3_2989_#_3191739_#_3191939_#_-1_#_ID=1_2989;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.448
End processing Query U00096.3_2990_#_3192208_#_3192837_#_1_#_ID=1_2990;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.425
End processing Query U00096.3_2991_#_3192864_#_3194525_#_1_#_ID=1_2991;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.504
End processing Query U00096.3_2992_#_3195320_#_3196753_#_-1_#_ID=1_2992;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.556
End processing Query U00096.3_2993_#_3196801_#_3199641_#_-1_#_ID=1_2993;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.560
End processing Query U00096.3_2994_#_3199664_#_3200965_#_-1_#_ID=1_2994;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.555
End processing Query U00096.3_2995_#_3201207_#_3201827_#_1_#_ID=1_2995;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.527
End processing Query U00096.3_2996_#_3201891_#_3203129_#_1_#_ID=1_2996;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.563
End processing Query U00096.3_2997_#_3203310_#_3204131_#_-1_#_ID=1_2997;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.526
